STEVAL-MKI196V1 (LSM6DSO)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	A_X [deg] 	 A_Y [deg] 	 A_Z [deg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-55 	 63 	 1079 	-2 	 3 	 86 	-1.79375 	 -0.7525 	 -17.1238 	
-46 	 66 	 1000 	-2 	 3 	 86 	1.25125 	 0.3325 	 -13.3438 	
-6 	 44 	 991 	0 	 2 	 87 	-0.28875 	 -0.49875 	 -8.93375 	
2 	 67 	 994 	0 	 3 	 86 	2.49375 	 1.33875 	 -8.3475 	
58 	 154 	 1020 	3 	 8 	 81 	0.035 	 0.35875 	 -10.4913 	
55 	 42 	 1034 	3 	 2 	 86 	-1.8375 	 -0.76125 	 -14.3588 	
5 	 41 	 1017 	0 	 2 	 87 	0.83125 	 0.09625 	 -19.2238 	
12 	 63 	 993 	0 	 3 	 86 	0.5075 	 0.04375 	 -22.9863 	
-24 	 63 	 1025 	-1 	 3 	 86 	0.13125 	 0.39375 	 -24.8675 	
-16 	 79 	 987 	0 	 4 	 85 	0.5775 	 -0.5775 	 -24.2725 	
-49 	 16 	 1052 	-2 	 0 	 87 	0.25375 	 -0.23625 	 -23.4938 	
-55 	 41 	 1035 	-3 	 2 	 86 	0.90125 	 -0.1575 	 -22.225 	
-49 	 73 	 981 	-2 	 4 	 85 	1.2425 	 -0.07 	 -20.23 	
-58 	 76 	 1010 	-3 	 4 	 85 	-0.48125 	 -0.42875 	 -18.025 	
-62 	 81 	 1033 	-3 	 4 	 85 	-0.455 	 0 	 -14.8575 	
-9 	 0 	 1008 	0 	 0 	 89 	-0.5425 	 -0.56 	 -11.3925 	
20 	 -8 	 916 	1 	 0 	 88 	1.33 	 0.67375 	 -11.8738 	
64 	 52 	 1030 	3 	 2 	 86 	-0.09625 	 0.21 	 -17.29 	
25 	 62 	 1003 	1 	 3 	 86 	0.20125 	 0.0175 	 -24.1763 	
-20 	 54 	 1030 	-1 	 3 	 86 	-1.19875 	 -0.72625 	 -27.9913 	
-84 	 1 	 995 	-4 	 0 	 85 	-0.53375 	 -0.7 	 -27.3875 	
-118 	 9 	 1017 	-6 	 0 	 83 	0.98 	 -0.53375 	 -24.0188 	
-89 	 81 	 943 	-5 	 4 	 84 	0.8575 	 -0.02625 	 -18.9263 	
-68 	 41 	 1010 	-3 	 2 	 86 	0.735 	 0.0875 	 -14.4113 	
-62 	 64 	 1020 	-3 	 3 	 86 	-0.5075 	 0.13125 	 -9.79125 	
-32 	 63 	 1006 	-1 	 3 	 86 	-1.2075 	 -0.28875 	 -6.4225 	
-30 	 70 	 1019 	-1 	 3 	 86 	-1.155 	 -0.60375 	 -5.4775 	
-14 	 -6 	 1020 	0 	 0 	 89 	-0.81375 	 -0.23625 	 -5.32875 	
-10 	 -17 	 1026 	0 	 0 	 89 	0.81375 	 0.49 	 -5.99375 	
-30 	 -2 	 1021 	-1 	 0 	 88 	1.00625 	 0.665 	 -6.08125 	
0 	 4 	 1006 	0 	 0 	 90 	1.60125 	 1.19 	 -6.8425 	
38 	 -19 	 1031 	2 	 -1 	 87 	0.32375 	 0.77 	 -13.2125 	
-9 	 56 	 1007 	0 	 3 	 86 	0.14 	 0.175 	 -23.1613 	
-85 	 90 	 1009 	-4 	 5 	 84 	-0.95375 	 -0.2975 	 -27.3263 	
-105 	 98 	 1013 	-5 	 5 	 84 	-2.1875 	 -0.9275 	 -23.6513 	
-87 	 60 	 1027 	-4 	 3 	 85 	-1.9425 	 -0.525 	 -16.1613 	
-17 	 -29 	 1010 	0 	 -1 	 88 	0.21 	 0.07875 	 -7.91875 	
25 	 2 	 1031 	1 	 0 	 88 	1.21625 	 0.44625 	 -3.29 	
25 	 3 	 1026 	1 	 0 	 88 	1.2075 	 0.4725 	 -3.5 	
5 	 8 	 1010 	0 	 0 	 90 	1.05 	 0.42 	 -4.6025 	
-24 	 38 	 1020 	-1 	 2 	 87 	0.1225 	 0.5425 	 -6.0725 	
-36 	 1 	 1012 	-2 	 0 	 87 	0.28875 	 0.3675 	 -6.8075 	
-45 	 48 	 1024 	-2 	 2 	 87 	-0.0175 	 0.13125 	 -6.5275 	
-51 	 81 	 997 	-2 	 4 	 85 	-0.1225 	 0.2275 	 -4.9175 	
-62 	 28 	 1029 	-3 	 1 	 86 	-0.72625 	 0.49 	 -1.995 	
-40 	 90 	 1006 	-2 	 5 	 84 	0.14875 	 0.385 	 3.42125 	
15 	 -2 	 1029 	0 	 0 	 89 	-0.16625 	 0.7 	 8.9075 	
53 	 14 	 1023 	3 	 0 	 87 	0.8225 	 0.76125 	 9.30125 	
83 	 -15 	 1018 	4 	 0 	 85 	0.63875 	 0.3675 	 3.35125 	
36 	 11 	 1018 	2 	 0 	 87 	0.53375 	 0.16625 	 -7.175 	
-12 	 71 	 1003 	0 	 4 	 85 	-0.13125 	 -0.23625 	 -12.4338 	
-41 	 -3 	 1028 	-2 	 0 	 87 	-0.875 	 -0.245 	 -11.76 	
-29 	 9 	 1006 	-1 	 0 	 88 	-0.035 	 -0.1925 	 -9.86125 	
21 	 0 	 1036 	1 	 0 	 88 	-0.28 	 -0.1925 	 -9.03 	
40 	 18 	 1012 	2 	 1 	 87 	0.46375 	 0.4375 	 -12.53 	
26 	 42 	 1002 	1 	 2 	 87 	-1.35625 	 -0.27125 	 -17.8063 	
3 	 -4 	 1030 	0 	 0 	 90 	-0.77 	 -0.06125 	 -21.4288 	
-35 	 -7 	 1026 	-1 	 0 	 88 	1.74125 	 0.0525 	 -21.5338 	
-48 	 33 	 1023 	-2 	 1 	 87 	1.96 	 0.525 	 -16.9138 	
-33 	 27 	 1011 	-1 	 1 	 88 	1.11125 	 0.5775 	 -12.1538 	
-23 	 2 	 1000 	-1 	 0 	 88 	0.595 	 0.60375 	 -10.8325 	
-31 	 -33 	 1030 	-1 	 -1 	 88 	0.42 	 0.51625 	 -11.55 	
-26 	 -14 	 1025 	-1 	 0 	 88 	0.44625 	 0.14 	 -12.7138 	
-37 	 -20 	 1015 	-2 	 -1 	 87 	0.3675 	 0.6475 	 -14.3588 	
-46 	 49 	 1004 	-2 	 2 	 87 	0.2625 	 0.1225 	 -15.6625 	
-64 	 13 	 1023 	-3 	 0 	 86 	-0.9975 	 0.0175 	 -14.77 	
-63 	 -1 	 1016 	-3 	 0 	 86 	-0.21 	 0.0175 	 -11.1213 	
-22 	 2 	 1026 	-1 	 0 	 88 	-0.3325 	 0.30625 	 -5.0575 	
13 	 0 	 1006 	0 	 0 	 89 	0.21875 	 0.6825 	 -1.88125 	
12 	 -18 	 1018 	0 	 -1 	 88 	-0.175 	 0.4375 	 -3.5 	
0 	 8 	 1031 	0 	 0 	 90 	-0.27125 	 0.55125 	 -5.13625 	
-8 	 0 	 1019 	0 	 0 	 90 	0.14875 	 0.48125 	 -6.3 	
-15 	 6 	 1003 	0 	 0 	 89 	0.0875 	 0.41125 	 -6.825 	
-16 	 23 	 1014 	0 	 1 	 88 	-0.16625 	 0.14 	 -5.88 	
-9 	 20 	 1034 	0 	 1 	 88 	-0.6475 	 0.16625 	 -4.89125 	
1 	 1 	 1012 	0 	 0 	 90 	-0.30625 	 0.28 	 -5.3025 	
-2 	 1 	 1016 	0 	 0 	 90 	0.13125 	 0.58625 	 -5.74875 	
0 	 17 	 1011 	0 	 0 	 90 	0.09625 	 0.4375 	 -5.60875 	
-15 	 -3 	 1029 	0 	 0 	 89 	-0.2275 	 0.2975 	 -5.88875 	
-29 	 -1 	 1018 	-1 	 0 	 88 	-0.1225 	 0.34125 	 -5.2325 	
-43 	 0 	 1012 	-2 	 0 	 87 	0.1225 	 0.28875 	 -4.3925 	
-61 	 -31 	 1024 	-3 	 -1 	 86 	0.1225 	 0.0175 	 -2.2575 	
-48 	 6 	 1015 	-2 	 0 	 87 	0.5425 	 0.63875 	 3.22 	
-1 	 11 	 1019 	0 	 0 	 90 	0.35875 	 0.91 	 7.035 	
34 	 -29 	 1018 	1 	 -1 	 88 	0.105 	 0.69125 	 5.25 	
43 	 -17 	 1015 	2 	 0 	 87 	0.00875 	 0.53375 	 -0.07875 	
26 	 -26 	 1018 	1 	 -1 	 88 	0.14 	 0.4375 	 -6.7375 	
-20 	 -64 	 1028 	-1 	 -3 	 86 	-0.0875 	 0.2275 	 -11.3925 	
-50 	 -5 	 1008 	-2 	 0 	 87 	0.60375 	 0.4725 	 -10.2113 	
-37 	 -24 	 1023 	-2 	 -1 	 87 	0.34125 	 0.245 	 -5.55625 	
-27 	 0 	 1013 	-1 	 0 	 88 	0.385 	 0.6475 	 -2.58125 	
1 	 -3 	 1021 	0 	 0 	 90 	-0.1925 	 0.5075 	 -1.225 	
9 	 4 	 1017 	0 	 0 	 89 	0.21 	 0.34125 	 -2.14375 	
-17 	 -39 	 1020 	0 	 -2 	 87 	-0.3325 	 0.385 	 -3.4825 	
-47 	 -7 	 1013 	-2 	 0 	 87 	0.4375 	 0.58625 	 -1.28625 	
-58 	 -30 	 1026 	-3 	 -1 	 86 	0.16625 	 0.8925 	 4.99625 	
-39 	 -44 	 1022 	-2 	 -2 	 87 	0.46375 	 1.00625 	 11.9613 	
-5 	 -41 	 1004 	0 	 -2 	 87 	0.875 	 1.12 	 16.38 	
18 	 -34 	 1027 	1 	 -1 	 88 	0.00875 	 1.2075 	 16.4238 	
27 	 -67 	 1022 	1 	 -3 	 86 	0.07875 	 1.14625 	 13.9388 	
19 	 -42 	 1014 	1 	 -2 	 87 	0.25375 	 1.11125 	 11.235 	
28 	 -30 	 1021 	1 	 -1 	 88 	0.04375 	 0.86625 	 8.995 	
20 	 -38 	 1020 	1 	 -2 	 87 	0.07875 	 0.805 	 6.44875 	
10 	 -51 	 1016 	0 	 -2 	 87 	-0.21875 	 0.70875 	 4.10375 	
-10 	 -31 	 1020 	0 	 -1 	 88 	-0.16625 	 0.6825 	 2.9225 	
-5 	 -23 	 1018 	0 	 -1 	 88 	0.07 	 0.7525 	 3.22875 	
10 	 -18 	 1019 	0 	 -1 	 88 	-0.105 	 0.6825 	 2.61625 	
-2 	 15 	 1015 	0 	 0 	 90 	-0.34125 	 0.58625 	 0.9275 	
-10 	 28 	 1018 	0 	 1 	 88 	-0.84 	 0.4375 	 0.0175 	
-15 	 32 	 1016 	0 	 1 	 88 	-0.735 	 0.42875 	 -0.20125 	
-17 	 35 	 1016 	0 	 2 	 87 	-0.44625 	 0.525 	 0 	
-17 	 36 	 1017 	0 	 2 	 87 	-0.105 	 0.62125 	 0.385 	
-16 	 37 	 1015 	0 	 2 	 87 	0.0875 	 0.63875 	 0.65625 	
-16 	 37 	 1016 	0 	 2 	 87 	-0.04375 	 0.6475 	 0.735 	
-15 	 36 	 1013 	0 	 2 	 87 	-0.2275 	 0.60375 	 0.735 	
-14 	 35 	 1015 	0 	 1 	 88 	-0.4025 	 0.5775 	 0.56875 	
-14 	 36 	 1016 	0 	 2 	 87 	-0.49 	 0.53375 	 0.2975 	
-16 	 35 	 1016 	0 	 2 	 87 	-0.455 	 0.5425 	 0.28 	
-15 	 34 	 1017 	0 	 1 	 88 	-0.51625 	 0.55125 	 0.41125 	
-16 	 35 	 1017 	0 	 1 	 88 	-0.56 	 0.55125 	 0.525 	
-15 	 35 	 1016 	0 	 2 	 87 	-0.46375 	 0.56 	 0.7 	
-14 	 34 	 1015 	0 	 1 	 88 	-0.455 	 0.5425 	 0.7525 	
-15 	 35 	 1016 	0 	 2 	 87 	-0.455 	 0.56 	 0.63875 	
-15 	 35 	 1016 	0 	 2 	 87 	-0.48125 	 0.56875 	 0.56 	
-15 	 35 	 1017 	0 	 1 	 88 	-0.4725 	 0.53375 	 0.56875 	
-15 	 35 	 1017 	0 	 1 	 88 	-0.39375 	 0.53375 	 0.58625 	
-15 	 34 	 1016 	0 	 1 	 88 	-0.21875 	 0.55125 	 0.665 	
-14 	 33 	 1017 	0 	 1 	 88 	-0.23625 	 0.60375 	 0.56 	
-14 	 35 	 1016 	0 	 1 	 88 	-0.27125 	 0.5775 	 0.2975 	
-16 	 37 	 1016 	0 	 2 	 87 	-0.32375 	 0.525 	 0.07875 	
-17 	 36 	 1017 	0 	 2 	 87 	-0.30625 	 0.58625 	 0.00875 	
-16 	 36 	 1016 	0 	 2 	 87 	-0.2625 	 0.5425 	 0.0175 	
-15 	 36 	 1016 	0 	 2 	 87 	-0.27125 	 0.5425 	 0.14 	
-15 	 36 	 1016 	0 	 2 	 87 	-0.28875 	 0.5425 	 0.21 	
-16 	 35 	 1016 	0 	 2 	 87 	-0.23625 	 0.58625 	 0.28 	
-14 	 33 	 1015 	0 	 1 	 88 	-0.245 	 0.595 	 0.35875 	
-13 	 35 	 1016 	0 	 1 	 88 	-0.27125 	 0.56 	 0.28 	
-15 	 35 	 1016 	0 	 1 	 88 	-0.30625 	 0.55125 	 0.105 	
-15 	 36 	 1015 	0 	 2 	 87 	-0.30625 	 0.55125 	 -0.07875 	
-17 	 36 	 1016 	0 	 2 	 87 	-0.315 	 0.55125 	 -0.1575 	
-15 	 36 	 1016 	0 	 2 	 87 	-0.30625 	 0.56875 	 -0.21 	
-15 	 36 	 1016 	0 	 2 	 87 	-0.27125 	 0.53375 	 -0.25375 	
-15 	 36 	 1016 	0 	 2 	 87 	-0.28875 	 0.525 	 -0.245 	
-16 	 35 	 1015 	0 	 2 	 87 	-0.2275 	 0.5425 	 -0.23625 	
-15 	 33 	 1016 	0 	 1 	 88 	-0.16625 	 0.5775 	 -0.245 	
-16 	 34 	 1017 	0 	 1 	 88 	-0.1225 	 0.5775 	 -0.21 	
-15 	 35 	 1016 	0 	 2 	 87 	0.02625 	 0.6125 	 0 	
-14 	 36 	 1015 	0 	 2 	 87 	-0.035 	 0.62125 	 0.09625 	
-14 	 35 	 1015 	0 	 2 	 87 	-0.1575 	 0.56 	 0.0875 	
-16 	 36 	 1016 	0 	 2 	 87 	-0.35 	 0.5425 	 0.0525 	
-17 	 36 	 1016 	0 	 2 	 87 	-0.2975 	 0.53375 	 -0.02625 	
-17 	 36 	 1016 	0 	 2 	 87 	-0.28875 	 0.56875 	 0 	
-16 	 35 	 1016 	0 	 2 	 87 	-0.2625 	 0.55125 	 0.13125 	
-14 	 35 	 1015 	0 	 1 	 88 	-0.28 	 0.5425 	 0.18375 	
-14 	 34 	 1014 	0 	 1 	 88 	-0.27125 	 0.5775 	 0.105 	
-15 	 33 	 1016 	0 	 1 	 88 	-0.30625 	 0.56875 	 -0.035 	
-15 	 35 	 1017 	0 	 1 	 88 	-0.30625 	 0.56875 	 -0.14 	
-16 	 36 	 1017 	0 	 2 	 87 	-0.3325 	 0.5775 	 -0.1575 	
-16 	 36 	 1016 	0 	 2 	 87 	-0.315 	 0.525 	 -0.20125 	
-16 	 35 	 1016 	0 	 2 	 87 	-0.3325 	 0.58625 	 -0.2275 	
-16 	 35 	 1016 	0 	 2 	 87 	-0.2975 	 0.58625 	 -0.20125 	
-16 	 35 	 1017 	0 	 2 	 87 	-0.32375 	 0.55125 	 -0.175 	
-16 	 35 	 1016 	0 	 2 	 87 	-0.27125 	 0.5425 	 -0.1575 	
-16 	 35 	 1016 	0 	 1 	 88 	-0.28875 	 0.55125 	 -0.20125 	
-15 	 34 	 1016 	0 	 1 	 88 	-0.315 	 0.56875 	 -0.21 	
-15 	 36 	 1016 	0 	 2 	 87 	-0.315 	 0.56 	 -0.23625 	
-15 	 35 	 1016 	0 	 2 	 88 	-0.2275 	 0.56 	 -0.2625 	
-15 	 35 	 1017 	0 	 1 	 88 	-0.16625 	 0.56875 	 -0.23625 	
-15 	 35 	 1017 	0 	 1 	 88 	-0.1575 	 0.6125 	 -0.23625 	
-16 	 36 	 1016 	0 	 2 	 87 	-0.21875 	 0.6125 	 -0.27125 	
-15 	 35 	 1017 	0 	 2 	 87 	-0.23625 	 0.53375 	 -0.21875 	
-15 	 34 	 1016 	0 	 1 	 88 	-0.245 	 0.56 	 -0.21 	
-15 	 34 	 1016 	0 	 1 	 88 	-0.27125 	 0.56875 	 -0.23625 	
-16 	 36 	 1016 	0 	 2 	 87 	-0.28 	 0.5425 	 -0.1925 	
-15 	 35 	 1016 	0 	 2 	 87 	-0.27125 	 0.55125 	 -0.20125 	
-16 	 35 	 1016 	0 	 2 	 87 	-0.25375 	 0.53375 	 -0.20125 	
-16 	 36 	 1017 	0 	 2 	 87 	-0.2625 	 0.595 	 -0.1925 	
-17 	 35 	 1017 	0 	 2 	 87 	-0.28 	 0.56 	 -0.20125 	
-16 	 35 	 1016 	0 	 2 	 87 	-0.1925 	 0.56 	 -0.175 	
-16 	 35 	 1015 	0 	 1 	 88 	-0.245 	 0.56875 	 -0.14875 	
-15 	 34 	 1016 	0 	 1 	 88 	-0.23625 	 0.58625 	 -0.1575 	
-14 	 35 	 1015 	0 	 1 	 88 	-0.2625 	 0.58625 	 -0.1925 	
-16 	 35 	 1016 	0 	 1 	 88 	-0.2625 	 0.5775 	 -0.23625 	
-15 	 36 	 1015 	0 	 2 	 87 	-0.30625 	 0.55125 	 -0.23625 	
-16 	 37 	 1017 	0 	 2 	 87 	-0.25375 	 0.56875 	 -0.25375 	
-16 	 37 	 1016 	0 	 2 	 87 	-0.16625 	 0.595 	 -0.175 	
-16 	 35 	 1017 	0 	 2 	 87 	-0.175 	 0.595 	 -0.105 	
-16 	 35 	 1016 	0 	 2 	 87 	-0.1225 	 0.60375 	 -0.035 	
-15 	 34 	 1015 	0 	 1 	 88 	-0.1225 	 0.6125 	 0.00875 	
-15 	 35 	 1015 	0 	 2 	 87 	-0.1925 	 0.5775 	 -0.06125 	
-15 	 35 	 1017 	0 	 2 	 87 	-0.32375 	 0.5425 	 -0.035 	
-15 	 35 	 1016 	0 	 2 	 87 	-0.32375 	 0.5425 	 -0.02625 	
-15 	 35 	 1015 	0 	 1 	 88 	-0.3325 	 0.55125 	 -0.06125 	
-15 	 34 	 1015 	0 	 1 	 88 	-0.32375 	 0.5425 	 -0.14 	
-15 	 35 	 1015 	0 	 2 	 87 	-0.2975 	 0.53375 	 -0.21875 	
-16 	 36 	 1015 	0 	 2 	 87 	-0.28 	 0.58625 	 -0.23625 	
-16 	 37 	 1016 	0 	 2 	 87 	-0.28 	 0.5775 	 -0.175 	
-16 	 36 	 1015 	0 	 2 	 87 	-0.25375 	 0.56 	 -0.14 	
-15 	 35 	 1016 	0 	 1 	 88 	-0.23625 	 0.5775 	 -0.035 	
-15 	 35 	 1015 	0 	 2 	 87 	-0.30625 	 0.53375 	 -0.02625 	
-14 	 35 	 1016 	0 	 1 	 88 	-0.3325 	 0.56 	 -0.00875 	
-14 	 35 	 1015 	0 	 1 	 88 	-0.32375 	 0.5425 	 -0.035 	
-17 	 37 	 1016 	0 	 2 	 87 	-0.37625 	 0.51625 	 -0.11375 	
-17 	 37 	 1016 	0 	 2 	 87 	-0.32375 	 0.55125 	 -0.1575 	
-16 	 36 	 1016 	0 	 2 	 87 	-0.28 	 0.5425 	 -0.175 	
-15 	 36 	 1016 	0 	 2 	 87 	-0.30625 	 0.525 	 -0.1575 	
-15 	 35 	 1016 	0 	 1 	 88 	-0.315 	 0.525 	 -0.105 	
-15 	 34 	 1015 	0 	 1 	 88 	-0.30625 	 0.525 	 -0.13125 	
-15 	 36 	 1017 	0 	 2 	 87 	-0.21875 	 0.56875 	 -0.04375 	
-17 	 36 	 1017 	0 	 2 	 87 	-0.23625 	 0.62125 	 -0.0175 	
-17 	 37 	 1017 	0 	 2 	 87 	-0.2275 	 0.5775 	 0.0875 	
-15 	 35 	 1016 	0 	 2 	 87 	-0.32375 	 0.56 	 0.20125 	
-16 	 36 	 1016 	0 	 2 	 87 	-0.37625 	 0.5775 	 0.16625 	
-16 	 36 	 1016 	0 	 2 	 87 	-0.315 	 0.5425 	 0.13125 	
