STEVAL-MKI196V1 (LSM6DSO)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	A_X [deg] 	 A_Y [deg] 	 A_Z [deg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-46 	 33 	 1013 	-2 	 1 	 87 	-0.105 	 0.84875 	 -1.70625 	
-84 	 63 	 1015 	-4 	 3 	 85 	0.28875 	 0.39375 	 -2.5025 	
-95 	 57 	 1014 	-5 	 3 	 84 	0.035 	 0.525 	 0.42875 	
-58 	 30 	 1016 	-3 	 1 	 86 	-0.41125 	 0.60375 	 3.85 	
-29 	 19 	 1004 	-1 	 1 	 88 	-0.16625 	 0.525 	 5.6525 	
-5 	 37 	 1014 	0 	 2 	 87 	-0.00875 	 0.49 	 5.71375 	
-1 	 30 	 1023 	0 	 1 	 88 	-0.14875 	 0.37625 	 4.90875 	
27 	 32 	 1018 	1 	 1 	 88 	0.14875 	 0.3325 	 3.87625 	
33 	 38 	 1016 	1 	 2 	 87 	0.105 	 0.1575 	 1.54 	
0 	 51 	 1019 	0 	 2 	 87 	0.86625 	 -0.25375 	 -1.35625 	
-47 	 55 	 1013 	-2 	 3 	 86 	0.8225 	 -0.455 	 -2.82625 	
-62 	 44 	 1016 	-3 	 2 	 86 	0.4375 	 -0.39375 	 -1.12 	
-51 	 42 	 1010 	-2 	 2 	 87 	-0.48125 	 0.28 	 2.44125 	
-15 	 30 	 1021 	0 	 1 	 88 	-1.18125 	 0.525 	 5.6525 	
-28 	 37 	 1020 	-1 	 2 	 87 	-1.14625 	 0.16625 	 5.15375 	
-17 	 -9 	 1025 	0 	 0 	 89 	-1.56625 	 -3.64875 	 5.355 	
-16 	 9 	 1019 	0 	 0 	 89 	-1.12875 	 -3.0975 	 5.3025 	
-5 	 20 	 999 	0 	 1 	 88 	-0.86625 	 -2.03875 	 5.15375 	
-27 	 10 	 1025 	-1 	 0 	 88 	-0.84875 	 -1.49625 	 4.92625 	
6 	 14 	 1014 	0 	 0 	 90 	-0.6825 	 -1.4525 	 5.705 	
4 	 -27 	 1021 	0 	 -1 	 88 	-0.44625 	 0.32375 	 4.4275 	
-12 	 -24 	 1008 	0 	 -1 	 88 	-0.16625 	 0.60375 	 1.7675 	
-4 	 -33 	 1017 	0 	 -1 	 88 	-0.245 	 0.8225 	 2.17 	
26 	 -47 	 1009 	1 	 -2 	 87 	0.00875 	 1.79375 	 2.42375 	
49 	 -60 	 1038 	2 	 -3 	 86 	-0.49875 	 1.04125 	 0.56875 	
43 	 -21 	 1000 	2 	 -1 	 87 	0.1925 	 1.07625 	 -2.07375 	
11 	 -51 	 1038 	0 	 -2 	 87 	-0.25375 	 1.645 	 -3.26375 	
12 	 -10 	 999 	0 	 0 	 89 	-0.07 	 0.69125 	 -4.41 	
-13 	 -8 	 1019 	0 	 0 	 89 	0.13125 	 1.93375 	 -5.13625 	
-52 	 -19 	 1024 	-2 	 -1 	 87 	-0.0175 	 2.0125 	 -5.0575 	
-40 	 33 	 1010 	-2 	 1 	 87 	0.21 	 1.855 	 -4.1125 	
-50 	 20 	 1021 	-2 	 1 	 87 	-0.175 	 2.12625 	 -4.10375 	
-50 	 43 	 1020 	-2 	 2 	 87 	0.16625 	 2.135 	 -3.5525 	
-40 	 43 	 1009 	-2 	 2 	 87 	0.30625 	 1.58375 	 -3.29 	
-30 	 21 	 1019 	-1 	 1 	 88 	-0.06125 	 0.69125 	 -1.93375 	
10 	 -7 	 1019 	0 	 0 	 89 	0.06125 	 1.1725 	 -2.17875 	
18 	 -26 	 1025 	1 	 -1 	 88 	0.0875 	 1.295 	 -5.8625 	
-3 	 -5 	 1011 	0 	 0 	 90 	-0.44625 	 -0.55125 	 -9.37125 	
-53 	 -12 	 1027 	-2 	 0 	 87 	-0.56 	 -1.61875 	 -7.4375 	
-33 	 0 	 985 	-1 	 0 	 88 	-0.7 	 -2.65125 	 -0.4725 	
0 	 13 	 993 	0 	 0 	 90 	-0.175 	 -0.20125 	 5.5475 	
5 	 11 	 1014 	0 	 0 	 90 	0.02625 	 0.97125 	 6.13375 	
-18 	 24 	 1016 	-1 	 1 	 88 	0.2275 	 1.5925 	 3.61375 	
-26 	 21 	 1019 	-1 	 1 	 88 	0.14 	 1.47 	 1.7325 	
-27 	 4 	 1023 	-1 	 0 	 88 	-0.20125 	 0.6125 	 0.0875 	
-37 	 -2 	 1012 	-2 	 0 	 87 	-0.4025 	 0.385 	 -1.58375 	
-24 	 -7 	 1015 	-1 	 0 	 88 	-0.56 	 -0.63 	 -0.76125 	
-11 	 -19 	 1011 	0 	 -1 	 88 	-0.49875 	 -1.61875 	 1.63625 	
18 	 -34 	 1021 	1 	 -1 	 88 	-0.14875 	 -1.18125 	 4.585 	
46 	 -35 	 1020 	2 	 -2 	 87 	0.41125 	 0.07 	 6.15125 	
37 	 -42 	 1013 	2 	 -2 	 87 	0.5075 	 1.3125 	 5.48625 	
19 	 -19 	 1019 	1 	 -1 	 88 	0.8225 	 2.345 	 4.76875 	
9 	 -21 	 1015 	0 	 -1 	 88 	0.42 	 2.21375 	 3.75375 	
-28 	 -10 	 1019 	-1 	 0 	 88 	0.0175 	 2.07375 	 2.065 	
-38 	 -5 	 1018 	-2 	 0 	 87 	-0.09625 	 1.00625 	 1.91625 	
-32 	 4 	 1017 	-1 	 0 	 88 	-0.34125 	 0.72625 	 3.1675 	
-17 	 -8 	 1017 	0 	 0 	 89 	-0.245 	 0.6125 	 4.8475 	
-17 	 0 	 1014 	0 	 0 	 89 	0.175 	 1.16375 	 5.87125 	
-17 	 -12 	 1021 	-1 	 0 	 88 	-0.1575 	 0.97125 	 6.65 	
21 	 -45 	 1008 	1 	 -2 	 87 	-0.2275 	 1.0325 	 6.475 	
26 	 -44 	 1020 	1 	 -2 	 87 	-0.25375 	 1.5925 	 4.15625 	
-6 	 -37 	 1023 	0 	 -2 	 87 	-0.07875 	 2.65125 	 1.0325 	
6 	 -25 	 1014 	0 	 -1 	 88 	-0.25375 	 0.65625 	 -0.14 	
-1 	 -13 	 1014 	0 	 0 	 90 	0.0175 	 1.72375 	 -1.19875 	
-27 	 0 	 1015 	-1 	 0 	 88 	0.30625 	 2.555 	 -1.7675 	
-36 	 11 	 1020 	-2 	 0 	 87 	-0.035 	 2.24875 	 -1.44375 	
-41 	 12 	 1014 	-2 	 0 	 87 	-0.385 	 0.91 	 -1.61875 	
-27 	 15 	 1020 	-1 	 0 	 88 	-0.245 	 0.7175 	 -2.4325 	
-63 	 7 	 1015 	-3 	 0 	 86 	-0.4375 	 0.5775 	 -4.17375 	
-65 	 5 	 1015 	-3 	 0 	 86 	-0.39375 	 0.95375 	 -2.975 	
-52 	 -1 	 1015 	-2 	 0 	 87 	-0.34125 	 0.7 	 -0.76125 	
-41 	 -9 	 1024 	-2 	 0 	 87 	-0.32375 	 0.63875 	 1.70625 	
-26 	 -3 	 1009 	-1 	 0 	 88 	-0.315 	 0.7175 	 4.40125 	
-9 	 -12 	 1016 	0 	 0 	 89 	-0.32375 	 0.84 	 7.25375 	
-1 	 -26 	 1029 	0 	 -1 	 88 	-0.35875 	 0.875 	 8.35625 	
14 	 -20 	 1007 	0 	 -1 	 88 	-0.06125 	 0.77 	 8.2775 	
9 	 -32 	 1019 	0 	 -1 	 88 	-0.175 	 0.77875 	 7.44625 	
4 	 -44 	 982 	0 	 -2 	 87 	-0.93625 	 0.21875 	 5.74 	
-16 	 -18 	 1023 	0 	 -1 	 88 	0.2625 	 0.88375 	 4.83 	
-3 	 -28 	 1011 	0 	 -1 	 88 	-0.25375 	 0.83125 	 5.3725 	
-1 	 -34 	 1023 	0 	 -1 	 88 	-0.53375 	 0.595 	 5.215 	
-2 	 -17 	 1013 	0 	 -1 	 88 	-0.28875 	 0.46375 	 4.8125 	
-7 	 -25 	 1020 	0 	 -1 	 88 	-0.595 	 0.6125 	 4.76875 	
-4 	 -30 	 1013 	0 	 -1 	 88 	-0.65625 	 -0.63 	 4.26125 	
-16 	 -2 	 1013 	0 	 0 	 89 	-0.49 	 0.3675 	 3.43875 	
-11 	 -23 	 1018 	0 	 -1 	 88 	-0.23625 	 0.56 	 2.87 	
-28 	 -20 	 1020 	-1 	 -1 	 88 	-0.32375 	 1.365 	 2.2225 	
-8 	 -19 	 1017 	0 	 -1 	 88 	-0.46375 	 0.665 	 2.0825 	
-15 	 -19 	 1018 	0 	 -1 	 88 	-0.39375 	 1.39125 	 1.3125 	
-12 	 -14 	 1016 	0 	 0 	 89 	-0.30625 	 0.84 	 0.7525 	
-7 	 -9 	 1018 	0 	 0 	 90 	-0.21 	 0.62125 	 1.015 	
-13 	 0 	 1018 	0 	 0 	 89 	-0.53375 	 0.2975 	 0.91 	
-12 	 -13 	 1013 	0 	 0 	 89 	-0.35875 	 -0.175 	 0.7175 	
-29 	 -5 	 1019 	-1 	 0 	 88 	-0.28 	 0.56 	 1.085 	
-15 	 -4 	 1014 	0 	 0 	 89 	-0.34125 	 -0.16625 	 1.5925 	
-15 	 4 	 1018 	0 	 0 	 89 	-0.175 	 0.5425 	 1.19 	
-12 	 11 	 1017 	0 	 0 	 89 	-0.245 	 0.595 	 0.60375 	
-27 	 24 	 1018 	-1 	 1 	 88 	-0.32375 	 0.98875 	 -0.32375 	
-23 	 21 	 1018 	-1 	 1 	 88 	-0.46375 	 0.84875 	 -0.14 	
-16 	 12 	 1015 	0 	 0 	 89 	-0.3325 	 0.7 	 -0.51625 	
-21 	 -4 	 1017 	-1 	 0 	 88 	-0.48125 	 1.02375 	 -0.7 	
-14 	 -20 	 1021 	0 	 -1 	 88 	-0.34125 	 0.7525 	 -0.27125 	
-15 	 -15 	 1016 	0 	 0 	 89 	-0.23625 	 0.665 	 0.28 	
-22 	 -12 	 1021 	-1 	 0 	 88 	-0.21 	 0.5425 	 1.61875 	
-10 	 -12 	 1015 	0 	 0 	 89 	-0.23625 	 0.63875 	 2.905 	
-5 	 -15 	 1017 	0 	 0 	 90 	-0.48125 	 0.42 	 3.15875 	
-10 	 8 	 1018 	0 	 0 	 89 	-0.3325 	 0.76125 	 2.94875 	
-11 	 -3 	 1018 	0 	 0 	 89 	-0.3325 	 0.525 	 2.6075 	
-12 	 9 	 1016 	0 	 0 	 89 	-0.27125 	 0.49875 	 2.17 	
-12 	 4 	 1018 	0 	 0 	 89 	-0.32375 	 0.4375 	 1.6625 	
-11 	 -6 	 1016 	0 	 0 	 89 	-0.315 	 0.56875 	 0.77 	
-20 	 -2 	 1018 	-1 	 0 	 88 	-0.42875 	 0.63875 	 0.0175 	
-16 	 -13 	 1017 	0 	 0 	 89 	-0.35 	 0.63 	 -0.0175 	
-13 	 5 	 1017 	0 	 0 	 89 	-0.27125 	 0.6825 	 -0.06125 	
-13 	 11 	 1018 	0 	 0 	 89 	-0.39375 	 0.55125 	 0 	
-13 	 9 	 1017 	0 	 0 	 89 	-0.34125 	 0.60375 	 -0.04375 	
-14 	 14 	 1018 	0 	 0 	 89 	-0.3325 	 0.51625 	 -0.30625 	
-13 	 6 	 1017 	0 	 0 	 89 	-0.6475 	 0.44625 	 -0.49 	
-12 	 -2 	 1019 	0 	 0 	 89 	-0.74375 	 0.4725 	 -0.77 	
-13 	 5 	 1016 	0 	 0 	 89 	-0.55125 	 0.6475 	 -1.085 	
-19 	 -9 	 1018 	-1 	 0 	 88 	-0.56 	 0.58625 	 -1.3125 	
-19 	 -5 	 1017 	-1 	 0 	 88 	-0.42 	 0.51625 	 -0.81375 	
-14 	 0 	 1018 	0 	 0 	 89 	-0.3675 	 0.4375 	 -0.0875 	
-14 	 7 	 1018 	0 	 0 	 89 	-0.32375 	 0.4375 	 -0.105 	
-14 	 11 	 1017 	0 	 0 	 89 	-0.2975 	 0.4375 	 -0.06125 	
-3 	 65 	 1018 	0 	 3 	 86 	-0.35 	 0.56875 	 -0.06125 	
-21 	 -34 	 1020 	-1 	 -1 	 88 	-0.49 	 0.875 	 -1.085 	
-18 	 -7 	 1018 	-1 	 0 	 88 	-0.00875 	 0.49875 	 -1.05 	
-13 	 0 	 1017 	0 	 0 	 89 	0.0525 	 0.4375 	 -0.14875 	
-13 	 1 	 1018 	0 	 0 	 89 	-0.1225 	 0.55125 	 -0.1925 	
-14 	 5 	 1017 	0 	 0 	 89 	-0.3325 	 0.62125 	 -0.28 	
-15 	 7 	 1017 	0 	 0 	 89 	-0.42 	 0.65625 	 -0.2625 	
-16 	 7 	 1017 	0 	 0 	 89 	-0.4025 	 0.63 	 0.07875 	
-14 	 7 	 1017 	0 	 0 	 89 	-0.41125 	 0.62125 	 0.35 	
-14 	 6 	 1019 	0 	 0 	 89 	-0.4375 	 0.67375 	 0.28875 	
-13 	 7 	 1017 	0 	 0 	 89 	-0.42875 	 0.65625 	 -0.13125 	
-13 	 6 	 1018 	0 	 0 	 89 	-0.34125 	 0.595 	 -0.44625 	
-14 	 5 	 1018 	0 	 0 	 89 	-0.3325 	 0.6125 	 -0.6475 	
-15 	 7 	 1017 	0 	 0 	 89 	-0.3325 	 0.62125 	 -0.74375 	
-14 	 6 	 1018 	0 	 0 	 89 	-0.4025 	 0.63875 	 -0.46375 	
-13 	 7 	 1018 	0 	 0 	 89 	-0.42875 	 0.6475 	 -0.455 	
-14 	 7 	 1017 	0 	 0 	 89 	-0.42875 	 0.67375 	 -0.46375 	
-13 	 7 	 1017 	0 	 0 	 89 	-0.39375 	 0.62125 	 -0.51625 	
-14 	 6 	 1018 	0 	 0 	 89 	-0.42875 	 0.65625 	 -0.77 	
-20 	 6 	 1017 	-1 	 0 	 88 	-0.49 	 0.69125 	 -0.91 	
-27 	 9 	 1017 	-1 	 0 	 88 	-0.55125 	 0.74375 	 -0.35 	
-12 	 6 	 1017 	0 	 0 	 89 	-0.4725 	 0.7175 	 0.98 	
-14 	 3 	 1018 	0 	 0 	 89 	-0.42875 	 0.7875 	 0.91 	
-27 	 2 	 1018 	-1 	 0 	 88 	-0.58625 	 0.88375 	 0.42875 	
-10 	 5 	 1017 	0 	 0 	 89 	-0.74375 	 0.84 	 0.32375 	
-16 	 8 	 1017 	0 	 0 	 89 	-0.7175 	 0.83125 	 0.175 	
-7 	 13 	 1018 	0 	 0 	 90 	-0.79625 	 0.7175 	 0.16625 	
-7 	 7 	 1018 	0 	 0 	 90 	-0.63 	 0.7525 	 -0.69125 	
-28 	 12 	 1018 	-1 	 0 	 88 	-0.55125 	 0.88375 	 -0.945 	
-29 	 11 	 1017 	-1 	 0 	 88 	-0.62125 	 0.9625 	 0.4725 	
8 	 -3 	 1018 	0 	 0 	 90 	-0.62125 	 0.91 	 1.21625 	
-8 	 -1 	 1018 	0 	 0 	 90 	-0.5075 	 0.67375 	 -0.56 	
-18 	 -7 	 1017 	-1 	 0 	 88 	-0.6125 	 0.8225 	 -1.42625 	
-29 	 -6 	 1017 	-1 	 0 	 88 	-0.81375 	 0.97125 	 -2.23125 	
-20 	 -3 	 1017 	-1 	 0 	 88 	-0.8575 	 0.98875 	 -2.485 	
-21 	 -5 	 1019 	-1 	 0 	 88 	-0.98 	 1.14625 	 -2.9925 	
-51 	 6 	 1018 	-2 	 0 	 87 	-0.595 	 0.84875 	 -4.34875 	
-82 	 26 	 1017 	-4 	 1 	 85 	-0.245 	 0.84875 	 -4.06 	
-87 	 28 	 1016 	-4 	 1 	 85 	-0.14 	 0.97125 	 -0.88375 	
-73 	 25 	 1017 	-4 	 1 	 85 	-0.455 	 0.58625 	 2.7475 	
-44 	 13 	 1014 	-2 	 0 	 87 	-0.49875 	 0.51625 	 4.19125 	
-41 	 7 	 1016 	-2 	 0 	 87 	-0.49 	 0.55125 	 3.36 	
-38 	 -6 	 1024 	-2 	 0 	 87 	-0.4025 	 0.67375 	 3.26375 	
-25 	 -7 	 1014 	-1 	 0 	 88 	-0.23625 	 0.90125 	 2.625 	
-24 	 -10 	 1016 	-1 	 0 	 88 	-0.2275 	 0.7525 	 0.9625 	
-33 	 -10 	 1017 	-1 	 0 	 88 	-0.2975 	 0.735 	 -0.6825 	
-61 	 -4 	 1017 	-3 	 0 	 86 	-0.2975 	 0.665 	 -1.9775 	
-84 	 9 	 1016 	-4 	 0 	 85 	-0.44625 	 0.6125 	 -1.05875 	
-58 	 2 	 1017 	-3 	 0 	 86 	-0.4025 	 0.58625 	 0.805 	
-40 	 4 	 1014 	-2 	 0 	 87 	-0.23625 	 0.62125 	 0.84 	
-19 	 -10 	 1018 	-1 	 0 	 88 	-0.4375 	 0.6125 	 0.41125 	
0 	 -23 	 1015 	0 	 -1 	 88 	-0.55125 	 0.91 	 -1.1025 	
-16 	 -25 	 1020 	0 	 -1 	 88 	-0.18375 	 1.365 	 -4.76875 	
-69 	 -6 	 1019 	-3 	 0 	 86 	-0.14 	 1.18125 	 -6.825 	
-72 	 5 	 1020 	-4 	 0 	 85 	-0.2275 	 0.63875 	 -4.725 	
-58 	 13 	 1012 	-3 	 0 	 86 	-0.25375 	 0.5425 	 -2.52 	
-40 	 16 	 1015 	-2 	 0 	 87 	-0.315 	 0.58625 	 -2.17 	
-56 	 19 	 1018 	-3 	 1 	 86 	-0.3675 	 0.21 	 -3.71 	
-79 	 33 	 1012 	-4 	 1 	 85 	-0.48125 	 0.35875 	 -3.75375 	
-50 	 21 	 1020 	-2 	 1 	 87 	-0.385 	 0.6475 	 -2.09125 	
-30 	 3 	 1021 	-1 	 0 	 88 	-0.6125 	 0.385 	 -2.02125 	
-77 	 29 	 1008 	-4 	 1 	 85 	-0.42875 	 0.41125 	 -2.44125 	
-58 	 23 	 1016 	-3 	 1 	 86 	-0.77875 	 0.42875 	 2.38875 	
-23 	 4 	 1018 	-1 	 0 	 88 	-1.1025 	 0.385 	 6.16875 	
-39 	 7 	 1018 	-2 	 0 	 87 	-1.0325 	 0.1925 	 5.88 	
-37 	 7 	 1013 	-2 	 0 	 87 	-0.44625 	 0.51625 	 6.335 	
-24 	 11 	 1019 	-1 	 0 	 88 	-0.55125 	 0.35 	 6.41375 	
-12 	 9 	 1013 	0 	 0 	 89 	-0.4725 	 0.455 	 5.7575 	
22 	 -8 	 1023 	1 	 0 	 88 	-0.5425 	 0.455 	 4.22625 	
-11 	 -1 	 1016 	0 	 0 	 89 	-0.49 	 0.4725 	 0.0525 	
-57 	 15 	 1014 	-3 	 0 	 86 	-0.3325 	 0.48125 	 -1.74125 	
-46 	 0 	 1019 	-2 	 0 	 87 	-0.3325 	 0.70875 	 1.2425 	
9 	 -16 	 1017 	0 	 0 	 89 	-0.315 	 0.875 	 2.61625 	
0 	 -13 	 1019 	0 	 0 	 90 	-0.28875 	 0.84875 	 -0.5425 	
-37 	 2 	 1016 	-2 	 0 	 87 	-0.23625 	 0.79625 	 -2.3975 	
-63 	 18 	 1019 	-3 	 1 	 86 	0.04375 	 0.77 	 -1.61 	
-33 	 14 	 1016 	-1 	 0 	 88 	-0.1225 	 0.665 	 0.67375 	
-33 	 14 	 988 	-1 	 0 	 88 	-0.41125 	 1.19 	 1.46125 	
-13 	 6 	 1022 	0 	 0 	 89 	-0.245 	 1.18125 	 1.4175 	
-8 	 -1 	 1024 	0 	 0 	 90 	-0.21 	 1.05 	 1.54875 	
0 	 0 	 1016 	0 	 0 	 90 	0.0525 	 0.81375 	 0.48125 	
-2 	 -5 	 1017 	0 	 0 	 90 	-0.0875 	 0.83125 	 -1.40875 	
-27 	 0 	 1017 	-1 	 0 	 88 	0.06125 	 0.84 	 -3.66625 	
-46 	 14 	 1018 	-2 	 0 	 87 	0.1925 	 0.735 	 -4.3925 	
-47 	 16 	 1013 	-2 	 0 	 87 	-0.0175 	 0.6475 	 -2.58125 	
-58 	 10 	 1019 	-3 	 0 	 86 	-0.1575 	 0.65625 	 -1.68 	
-75 	 26 	 1017 	-4 	 1 	 85 	0.0175 	 0.98 	 -0.69125 	
-61 	 26 	 1011 	-3 	 1 	 86 	-0.175 	 0.53375 	 1.96 	
-19 	 -3 	 1020 	-1 	 0 	 88 	-0.28875 	 1.0675 	 3.87625 	
-5 	 -6 	 1017 	0 	 0 	 90 	-0.14 	 0.84875 	 1.84625 	
-8 	 0 	 1011 	0 	 0 	 90 	-0.04375 	 0.84 	 -0.97125 	
-31 	 -7 	 1020 	-1 	 0 	 88 	0.07875 	 1.155 	 -2.135 	
-55 	 2 	 1019 	-3 	 0 	 86 	-0.23625 	 0.56875 	 -2.275 	
-85 	 22 	 1012 	-4 	 1 	 85 	-0.34125 	 0.70875 	 -0.77 	
-85 	 22 	 1018 	-4 	 1 	 85 	-0.14 	 1.00625 	 2.14375 	
-53 	 13 	 1014 	-2 	 0 	 87 	-0.25375 	 0.9975 	 4.52375 	
-34 	 14 	 1014 	-1 	 0 	 88 	-0.245 	 0.95375 	 4.8825 	
-29 	 0 	 1021 	-1 	 0 	 88 	-0.13125 	 0.91875 	 3.7625 	
-17 	 1 	 1014 	0 	 0 	 89 	0.0875 	 1.14625 	 3.33375 	
-16 	 0 	 1023 	0 	 0 	 89 	-0.00875 	 0.84 	 2.84375 	
-79 	 24 	 1017 	-4 	 1 	 85 	0.0875 	 1.04125 	 3.22 	
-76 	 20 	 1019 	-4 	 1 	 85 	0.0875 	 1.1025 	 7.5075 	
-61 	 6 	 1015 	-3 	 0 	 86 	-0.07 	 1.0675 	 10.8238 	
-27 	 3 	 1008 	-1 	 0 	 88 	0.11375 	 1.05875 	 11.3488 	
-23 	 -13 	 1025 	-1 	 0 	 88 	0.0175 	 1.37375 	 10.36 	
8 	 -21 	 1014 	0 	 -1 	 88 	-0.04375 	 1.4175 	 9.56375 	
15 	 -12 	 1016 	0 	 0 	 89 	-0.16625 	 0.91875 	 6.6325 	
-12 	 -6 	 1018 	0 	 0 	 89 	-0.0175 	 0.72625 	 4.34875 	
-30 	 6 	 1021 	-1 	 0 	 88 	-0.21 	 0.70875 	 4.4625 	
-20 	 7 	 1009 	-1 	 0 	 88 	-0.32375 	 0.70875 	 5.0925 	
-31 	 12 	 1020 	-1 	 0 	 88 	-0.37625 	 0.6475 	 5.11 	
-35 	 9 	 1018 	-1 	 0 	 88 	-0.37625 	 0.53375 	 4.97 	
-38 	 0 	 1018 	-2 	 0 	 87 	-0.28875 	 0.74375 	 5.88 	
-20 	 4 	 1016 	-1 	 0 	 88 	-0.28875 	 0.56875 	 6.57125 	
-21 	 3 	 1012 	-1 	 0 	 88 	-0.32375 	 0.7525 	 5.8625 	
-7 	 5 	 1020 	0 	 0 	 90 	-0.3325 	 0.7875 	 5.85375 	
0 	 -9 	 1014 	0 	 0 	 90 	-0.42 	 0.79625 	 5.36375 	
-47 	 10 	 1022 	-2 	 0 	 87 	-0.30625 	 0.49 	 3.08 	
-35 	 7 	 1018 	-2 	 0 	 87 	-0.25375 	 0.60375 	 3.9025 	
-38 	 8 	 1016 	-2 	 0 	 87 	-0.175 	 0.56 	 4.87375 	
-33 	 24 	 1017 	-1 	 1 	 88 	-0.23625 	 0.63875 	 5.6 	
-38 	 10 	 1012 	-2 	 0 	 87 	-0.28875 	 0.6825 	 6.9125 	
-44 	 16 	 1017 	-2 	 0 	 87 	-0.315 	 0.41125 	 6.74625 	
-44 	 14 	 1015 	-2 	 0 	 87 	-0.20125 	 0.63 	 7.28875 	
-27 	 1 	 1008 	-1 	 0 	 88 	-0.63875 	 0.63875 	 7.90125 	
-27 	 2 	 1023 	-1 	 0 	 88 	-0.595 	 0.56 	 7.2625 	
-24 	 -5 	 1006 	-1 	 0 	 88 	0.04375 	 0.91875 	 6.895 	
-15 	 0 	 1020 	0 	 0 	 89 	-0.28 	 0.875 	 5.215 	
-11 	 4 	 1017 	0 	 0 	 89 	-0.175 	 0.7525 	 3.815 	
-24 	 7 	 1022 	-1 	 0 	 88 	-0.28875 	 0.70875 	 2.66 	
-57 	 10 	 1019 	-3 	 0 	 86 	-0.02625 	 1.12 	 2.17 	
-39 	 19 	 945 	-2 	 1 	 87 	0.07 	 1.12 	 3.98125 	
-6 	 5 	 1019 	0 	 0 	 90 	0.0175 	 1.225 	 6.18625 	
-61 	 4 	 1015 	-3 	 0 	 86 	-0.07 	 1.32125 	 5.71375 	
-44 	 8 	 1014 	-2 	 0 	 87 	-0.175 	 1.23375 	 4.87375 	
-29 	 15 	 1020 	-1 	 0 	 88 	-0.0525 	 1.085 	 5.005 	
-34 	 16 	 1013 	-1 	 0 	 88 	-0.14875 	 1.2775 	 5.74875 	
-53 	 18 	 1019 	-3 	 1 	 86 	0.21875 	 1.25125 	 6.72875 	
-50 	 9 	 1021 	-2 	 0 	 87 	-0.25375 	 0.91 	 8.72375 	
-5 	 2 	 1010 	0 	 0 	 90 	-0.245 	 0.735 	 9.695 	
-15 	 -6 	 1022 	0 	 0 	 89 	-0.455 	 0.6125 	 6.685 	
-61 	 14 	 1017 	-3 	 0 	 86 	0 	 0.51625 	 2.8 	
-62 	 15 	 1017 	-3 	 0 	 86 	-0.175 	 0.18375 	 4.24375 	
-60 	 24 	 1013 	-3 	 1 	 86 	-0.1925 	 0.53375 	 4.9 	
-54 	 24 	 1014 	-3 	 1 	 86 	-0.1575 	 0.72625 	 5.4425 	
-64 	 22 	 1016 	-3 	 1 	 86 	-0.49875 	 0.67375 	 6.23875 	
-46 	 27 	 1017 	-2 	 1 	 87 	-0.34125 	 0.67375 	 7.86625 	
-40 	 24 	 1020 	-2 	 1 	 87 	-0.98 	 0.72625 	 10.0275 	
-27 	 25 	 1011 	-1 	 1 	 88 	-0.60375 	 0.8575 	 11.2 	
-26 	 18 	 1019 	-1 	 1 	 88 	-0.37625 	 0.56 	 10.9463 	
-35 	 16 	 1020 	-1 	 0 	 88 	-0.525 	 1.00625 	 9.80875 	
-50 	 18 	 1015 	-2 	 1 	 87 	-0.665 	 0.875 	 8.68 	
-31 	 10 	 1022 	-1 	 0 	 88 	-0.69125 	 0.595 	 8.67125 	
-45 	 9 	 1016 	-2 	 0 	 87 	-0.6125 	 0.76125 	 8.2775 	
-3 	 -10 	 1015 	0 	 0 	 90 	-0.46375 	 0.86625 	 8.93375 	
0 	 -13 	 977 	0 	 0 	 90 	0.14875 	 1.67125 	 7.49875 	
-38 	 -11 	 1023 	-2 	 0 	 87 	0.455 	 1.56625 	 5.39875 	
-54 	 -1 	 1014 	-3 	 0 	 86 	0.09625 	 2.0475 	 6.2125 	
-52 	 7 	 1012 	-2 	 0 	 87 	-0.1925 	 1.3825 	 7.28875 	
-40 	 1 	 1027 	-2 	 0 	 87 	-0.55125 	 0.7175 	 6.58875 	
-42 	 24 	 1013 	-2 	 1 	 87 	0.16625 	 1.44375 	 6.83375 	
-10 	 4 	 1021 	0 	 0 	 89 	-0.02625 	 1.365 	 8.365 	
-4 	 5 	 1017 	0 	 0 	 90 	-0.105 	 0.8925 	 7.25375 	
-102 	 -4 	 760 	-7 	 0 	 82 	-0.3325 	 0.4375 	 6.055 	
13 	 17 	 994 	0 	 1 	 88 	-0.175 	 1.1025 	 5.60875 	
-11 	 5 	 1026 	0 	 0 	 89 	-0.6475 	 1.12 	 5.565 	
-36 	 8 	 988 	-2 	 0 	 87 	-0.86625 	 1.1025 	 7.1575 	
22 	 -2 	 1017 	1 	 0 	 88 	-0.2275 	 1.0325 	 6.90375 	
-19 	 4 	 1010 	-1 	 0 	 88 	-0.2975 	 1.53125 	 7.315 	
-33 	 -3 	 1013 	-1 	 0 	 88 	-0.525 	 1.1025 	 7.7875 	
-16 	 0 	 1020 	0 	 0 	 89 	-0.1925 	 1.07625 	 8.6975 	
-57 	 -8 	 863 	-3 	 0 	 86 	-0.3675 	 1.12 	 9.72125 	
-20 	 -13 	 877 	-1 	 0 	 88 	0.0875 	 1.18125 	 8.3825 	
4 	 -54 	 841 	0 	 -3 	 86 	-0.42875 	 1.8725 	 6.97375 	
